split,metric,value
57,zero_lag_correlation,0.871156981601211
57,best_lag_correlation,0.871156981601211
58,position_correlation,0.873389313131054
58,position_cosine,0.8719933539080974
58,normalized_position_rmse,0.5080902048790079
58,velocity_direction_cosine,0.7050775299921858
58,speed_profile_correlation,0.7579527564260771
58,path_length_similarity,0.9258755679051985
58,acceleration_direction_cosine,0.6428537887645239
58,zero_lag_correlation,0.8755673553335748
58,best_lag_correlation,0.8755673553335748
59,position_correlation,0.8607931976613986
59,position_cosine,0.8491135312980599
59,normalized_position_rmse,0.5254782106001114
59,velocity_direction_cosine,0.6781135169964593
59,speed_profile_correlation,0.7292007659088992
59,path_length_similarity,0.9226993258104507
59,acceleration_direction_cosine,0.6382127342562887
59,zero_lag_correlation,0.8640949952012192
59,best_lag_correlation,0.8640949952012192
60,position_correlation,0.8432248848244559
60,position_cosine,0.8152358714773144
60,normalized_position_rmse,0.5540225573121266
60,velocity_direction_cosine,0.6162769008717497
60,speed_profile_correlation,0.6905561475476031
60,path_length_similarity,0.9508124468589823
60,acceleration_direction_cosine,0.5633039644035945
60,zero_lag_correlation,0.8462455556151697
60,best_lag_correlation,0.8462455556151697
61,position_correlation,0.8341709419487829
61,position_cosine,0.8451498615745816
61,normalized_position_rmse,0.585854670033391
61,velocity_direction_cosine,0.6504796542955592
61,speed_profile_correlation,0.7117172533306797
61,path_length_similarity,0.9851631137164621
61,acceleration_direction_cosine,0.6018269553106755
61,zero_lag_correlation,0.836954229183562
61,best_lag_correlation,0.836954229183562
62,position_correlation,0.8666797674802322
62,position_cosine,0.8518994811094895
62,normalized_position_rmse,0.5233145075587644
62,velocity_direction_cosine,0.6777901902057146
62,speed_profile_correlation,0.7786694503689155
62,path_length_similarity,0.986290260238305
62,acceleration_direction_cosine,0.6428672925299831
62,zero_lag_correlation,0.8691454988735198
62,best_lag_correlation,0.8691454988735198
63,position_correlation,0.851038247817872
63,position_cosine,0.8515124429955713
63,normalized_position_rmse,0.5858637603884894
63,velocity_direction_cosine,0.6547326926341078
63,speed_profile_correlation,0.7168492945918431
63,path_length_similarity,0.8950188657192668
63,acceleration_direction_cosine,0.6149274438053807
63,zero_lag_correlation,0.8546643018625264
63,best_lag_correlation,0.8550746488394124
64,position_correlation,0.8369716656177077
64,position_cosine,0.8372063076772769
64,normalized_position_rmse,0.5945533010634342
64,velocity_direction_cosine,0.6608602114237307
64,speed_profile_correlation,0.7280543460747239
64,path_length_similarity,0.9664775818584962
64,acceleration_direction_cosine,0.6089967312041886
64,zero_lag_correlation,0.8400961048344175
