split,metric,value
57,zero_lag_correlation,0.8387468479051581
57,best_lag_correlation,0.8387468479051581
58,position_correlation,0.8566938204519485
58,position_cosine,0.8306224465983857
58,normalized_position_rmse,0.5525904236627459
58,velocity_direction_cosine,0.6305924355485296
58,speed_profile_correlation,0.7092616539624771
58,path_length_similarity,0.9706960796168904
58,acceleration_direction_cosine,0.603291836886062
58,zero_lag_correlation,0.8596106724906295
58,best_lag_correlation,0.8596106724906295
59,position_correlation,0.8598620130473056
59,position_cosine,0.8594141140191723
59,normalized_position_rmse,0.519639651297362
59,velocity_direction_cosine,0.6672772729063241
59,speed_profile_correlation,0.7590624046238752
59,path_length_similarity,0.9674922409840901
59,acceleration_direction_cosine,0.6328770002691445
59,zero_lag_correlation,0.8628191083191847
59,best_lag_correlation,0.8628191083191847
60,position_correlation,0.8690233777033403
60,position_cosine,0.8524392803894019
60,normalized_position_rmse,0.5209676750549227
60,velocity_direction_cosine,0.6734745822173752
60,speed_profile_correlation,0.7643399590608331
60,path_length_similarity,0.9974111997207964
60,acceleration_direction_cosine,0.6303142577668776
60,zero_lag_correlation,0.8714419875866071
60,best_lag_correlation,0.8714419875866071
61,position_correlation,0.8574919411427979
61,position_cosine,0.8476371881692576
61,normalized_position_rmse,0.5355551120567945
61,velocity_direction_cosine,0.6546445942673972
61,speed_profile_correlation,0.692350404082829
61,path_length_similarity,0.9631812834935789
61,acceleration_direction_cosine,0.6089631897448096
61,zero_lag_correlation,0.8596466409937089
61,best_lag_correlation,0.8596466409937089
62,position_correlation,0.8227432453171984
62,position_cosine,0.7899025659655687
62,normalized_position_rmse,0.6005556004238035
62,velocity_direction_cosine,0.6328939146452541
62,speed_profile_correlation,0.6666364690697937
62,path_length_similarity,0.8907747555190024
62,acceleration_direction_cosine,0.588666209693578
62,zero_lag_correlation,0.8261773813150917
62,best_lag_correlation,0.8261773813150917
63,position_correlation,0.843092847133988
63,position_cosine,0.8288292184779017
63,normalized_position_rmse,0.5932495052378437
63,velocity_direction_cosine,0.6606576894401942
63,speed_profile_correlation,0.6875007076328755
63,path_length_similarity,0.8978003244895224
63,acceleration_direction_cosine,0.6082100006711431
63,zero_lag_correlation,0.8464121520461435
63,best_lag_correlation,0.8464121520461435
64,position_correlation,0.8715541883306039
64,position_cosine,0.8661645192432678
64,normalized_position_rmse,0.4957603264911496
64,velocity_direction_cosine,0.6475648607541923
64,speed_profile_correlation,0.7673164028984165
64,path_length_similarity,0.9660475575857781
64,acceleration_direction_cosine,0.6114011571492788
64,zero_lag_correlation,0.8747446718872376
