model,null,permutation,metric,value
static,independent_neuron_shift,160,position_cosine,0.020478620720718595
static,independent_neuron_shift,160,normalized_position_rmse,1.0245462681167241
static,independent_neuron_shift,160,velocity_direction_cosine,0.0070687708398231896
static,independent_neuron_shift,160,speed_profile_correlation,0.1438509268643836
static,independent_neuron_shift,160,path_length_similarity,0.22638969046396107
static,independent_neuron_shift,160,acceleration_direction_cosine,0.004544746148249906
static,independent_neuron_shift,160,zero_lag_correlation,0.2243975803925425
static,independent_neuron_shift,160,best_lag_correlation,0.24694021300158855
static,independent_neuron_shift,161,position_correlation,0.11842689324501751
static,independent_neuron_shift,161,position_cosine,0.014412191347078614
static,independent_neuron_shift,161,normalized_position_rmse,1.0236340796900092
static,independent_neuron_shift,161,velocity_direction_cosine,0.06414370786519731
static,independent_neuron_shift,161,speed_profile_correlation,0.02667722600529497
static,independent_neuron_shift,161,path_length_similarity,0.22616899019568362
static,independent_neuron_shift,161,acceleration_direction_cosine,0.06920437032392114
static,independent_neuron_shift,161,zero_lag_correlation,0.22667988146801843
static,independent_neuron_shift,161,best_lag_correlation,0.228270983694551
static,independent_neuron_shift,162,position_correlation,0.10752930835020245
static,independent_neuron_shift,162,position_cosine,0.024510507331192387
static,independent_neuron_shift,162,normalized_position_rmse,1.0280346801507405
static,independent_neuron_shift,162,velocity_direction_cosine,-0.053833430326621745
static,independent_neuron_shift,162,speed_profile_correlation,0.128087533918415
static,independent_neuron_shift,162,path_length_similarity,0.23050754529110212
static,independent_neuron_shift,162,acceleration_direction_cosine,-0.02980095547423887
static,independent_neuron_shift,162,zero_lag_correlation,0.21949787086427344
static,independent_neuron_shift,162,best_lag_correlation,0.25033384517763424
static,independent_neuron_shift,163,position_correlation,0.1258759545989272
static,independent_neuron_shift,163,position_cosine,0.024072788793537355
static,independent_neuron_shift,163,normalized_position_rmse,1.0218358191766965
static,independent_neuron_shift,163,velocity_direction_cosine,-0.05262989557415867
static,independent_neuron_shift,163,speed_profile_correlation,0.1228891098355645
static,independent_neuron_shift,163,path_length_similarity,0.23688840451413964
static,independent_neuron_shift,163,acceleration_direction_cosine,-0.03526434471289217
static,independent_neuron_shift,163,zero_lag_correlation,0.23124983189112638
static,independent_neuron_shift,163,best_lag_correlation,0.25513526369867284
static,independent_neuron_shift,164,position_correlation,0.11547049428434755
static,independent_neuron_shift,164,position_cosine,0.016612657482044123
static,independent_neuron_shift,164,normalized_position_rmse,1.025117435901962
static,independent_neuron_shift,164,velocity_direction_cosine,-0.02117288329663711
static,independent_neuron_shift,164,speed_profile_correlation,0.13622794117662135
static,independent_neuron_shift,164,path_length_similarity,0.2368091166771469
static,independent_neuron_shift,164,acceleration_direction_cosine,-0.023988526732841995
static,independent_neuron_shift,164,zero_lag_correlation,0.22418295487584367
static,independent_neuron_shift,164,best_lag_correlation,0.25431752303629757
static,independent_neuron_shift,165,position_correlation,0.09094930742795529
static,independent_neuron_shift,165,position_cosine,-0.012652569315271128
static,independent_neuron_shift,165,normalized_position_rmse,1.0337919823284558
static,independent_neuron_shift,165,velocity_direction_cosine,0.02069360505112375
static,independent_neuron_shift,165,speed_profile_correlation,0.17884435133146317
static,independent_neuron_shift,165,path_length_similarity,0.22887770893038586
static,independent_neuron_shift,165,acceleration_direction_cosine,0.028426520710538722
static,independent_neuron_shift,165,zero_lag_correlation,0.20804173347908891
static,independent_neuron_shift,165,best_lag_correlation,0.22274282664692452
static,independent_neuron_shift,166,position_correlation,0.07139878391346538
static,independent_neuron_shift,166,position_cosine,-0.0312059870561219
static,independent_neuron_shift,166,normalized_position_rmse,1.0390595932661564
static,independent_neuron_shift,166,velocity_direction_cosine,-0.031729957111629334
static,independent_neuron_shift,166,speed_profile_correlation,0.17555684242489256
static,independent_neuron_shift,166,path_length_similarity,0.2407024034302522
static,independent_neuron_shift,166,acceleration_direction_cosine,-0.040355286390514826
static,independent_neuron_shift,166,zero_lag_correlation,0.19491881148241955
static,independent_neuron_shift,166,best_lag_correlation,0.23759149339363697
static,independent_neuron_shift,167,position_correlation,0.14096209466965592
static,independent_neuron_shift,167,position_cosine,0.04015452080505386
static,independent_neuron_shift,167,normalized_position_rmse,1.017262928745799
static,independent_neuron_shift,167,velocity_direction_cosine,-0.010489430308650707
static,independent_neuron_shift,167,speed_profile_correlation,0.11703608306477652
static,independent_neuron_shift,167,path_length_similarity,0.23461540922346324
static,independent_neuron_shift,167,acceleration_direction_cosine,-0.0252408817896884
static,independent_neuron_shift,167,zero_lag_correlation,0.24129260024835292
static,independent_neuron_shift,167,best_lag_correlation,0.2641966619602292
static,independent_neuron_shift,168,position_correlation,0.11776273338678434
static,independent_neuron_shift,168,position_cosine,0.018934495630495016
static,independent_neuron_shift,168,normalized_position_rmse,1.024942532693566
static,independent_neuron_shift,168,velocity_direction_cosine,-0.07390003975343656
static,independent_neuron_shift,168,speed_profile_correlation,0.2105535592056323
static,independent_neuron_shift,168,path_length_similarity,0.2357022701230083
static,independent_neuron_shift,168,acceleration_direction_cosine,-0.04680373785217172
static,independent_neuron_shift,168,zero_lag_correlation,0.22568715005077122
static,independent_neuron_shift,168,best_lag_correlation,0.2555624780088251
static,independent_neuron_shift,169,position_correlation,0.08167725965784631
static,independent_neuron_shift,169,position_cosine,-0.009056342142192406
static,independent_neuron_shift,169,normalized_position_rmse,1.0356559143265074
static,independent_neuron_shift,169,velocity_direction_cosine,0.02155804236873561
static,independent_neuron_shift,169,speed_profile_correlation,0.03272816372705881
static,independent_neuron_shift,169,path_length_similarity,0.2376798498006527
static,independent_neuron_shift,169,acceleration_direction_cosine,0.004448538199923803
static,independent_neuron_shift,169,zero_lag_correlation,0.20199493754954245
static,independent_neuron_shift,169,best_lag_correlation,0.22583496216740148
static,independent_neuron_shift,170,position_correlation,0.10889868026473601
static,independent_neuron_shift,170,position_cosine,0.006966679709780427
static,independent_neuron_shift,170,normalized_position_rmse,1.0268379098000942
static,independent_neuron_shift,170,velocity_direction_cosine,0.009875347189186163
static,independent_neuron_shift,170,speed_profile_correlation,0.0379751437396281
static,independent_neuron_shift,170,path_length_similarity,0.23267120958055978
static,independent_neuron_shift,170,acceleration_direction_cosine,-0.0321559773044447
static,independent_neuron_shift,170,zero_lag_correlation,0.2199643375831012
static,independent_neuron_shift,170,best_lag_correlation,0.23230418363144203
static,independent_neuron_shift,171,position_correlation,0.08495274795648024
static,independent_neuron_shift,171,position_cosine,-0.01185081488166352
static,independent_neuron_shift,171,normalized_position_rmse,1.0345967523231916
static,independent_neuron_shift,171,velocity_direction_cosine,-0.029050035261220193
static,independent_neuron_shift,171,speed_profile_correlation,0.18760631973878084
static,independent_neuron_shift,171,path_length_similarity,0.23801839764907243
static,independent_neuron_shift,171,acceleration_direction_cosine,-0.00800224851679457
static,independent_neuron_shift,171,zero_lag_correlation,0.20434022529757018
static,independent_neuron_shift,171,best_lag_correlation,0.22781122440099805
static,independent_neuron_shift,172,position_correlation,0.06663840774962161
static,independent_neuron_shift,172,position_cosine,0.012982109213062035
static,independent_neuron_shift,172,normalized_position_rmse,1.0427685136492302
static,independent_neuron_shift,172,velocity_direction_cosine,-0.00019313791580690578
static,independent_neuron_shift,172,speed_profile_correlation,0.07735504863004321
static,independent_neuron_shift,172,path_length_similarity,0.24028939954356998
static,independent_neuron_shift,172,acceleration_direction_cosine,-0.035269836877533066
static,independent_neuron_shift,172,zero_lag_correlation,0.19103134405412847
static,independent_neuron_shift,172,best_lag_correlation,0.2104707166230814
static,independent_neuron_shift,173,position_correlation,0.13715999801729967
static,independent_neuron_shift,173,position_cosine,0.03724323379419281
static,independent_neuron_shift,173,normalized_position_rmse,1.0170017877651478
static,independent_neuron_shift,173,velocity_direction_cosine,0.027977830620305233
static,independent_neuron_shift,173,speed_profile_correlation,0.1413738705139469
static,independent_neuron_shift,173,path_length_similarity,0.23197448866855494
static,independent_neuron_shift,173,acceleration_direction_cosine,0.05863660715454942
static,independent_neuron_shift,173,zero_lag_correlation,0.23933260502127446
static,independent_neuron_shift,173,best_lag_correlation,0.2586882483943971
static,independent_neuron_shift,174,position_correlation,0.10143709169379565
static,independent_neuron_shift,174,position_cosine,0.004034914002564577
static,independent_neuron_shift,174,normalized_position_rmse,1.0299957109347115
static,independent_neuron_shift,174,velocity_direction_cosine,-0.02250691442458006
static,independent_neuron_shift,174,speed_profile_correlation,0.10994229535703706
static,independent_neuron_shift,174,path_length_similarity,0.2356841156975246
static,independent_neuron_shift,174,acceleration_direction_cosine,-0.03550867932365241
static,independent_neuron_shift,174,zero_lag_correlation,0.21512829881948056
static,independent_neuron_shift,174,best_lag_correlation,0.22623521984639777
static,independent_neuron_shift,175,position_correlation,0.11561456444444738
